Storm Number,Storm Name,Data Source,Storm Year,Max Wind Speed (kt),Max Radius (km),x,y,Hours from First Observation,,,
1,,IBTRACS,1883,45.0,41.9,89.3,20.0,0,,,
1,,IBTRACS,1883,45.0,41.9,89.2,20.2,6,,,
1,,IBTRACS,1883,45.0,41.9,89.0,20.4,12,,,
1,,IBTRACS,1883,45.0,41.9,88.9,20.5,18,,,
1,,IBTRACS,1883,45.0,41.9,88.8,20.6,24,,,
1,,IBTRACS,1883,45.0,41.9,88.8,20.6,30,,,
1,,IBTRACS,1883,45.0,41.9,88.8,20.6,36,,,
1,,IBTRACS,1883,45.0,41.9,88.8,20.6,42,,,
1,,IBTRACS,1883,45.0,41.9,88.8,20.6,48,,,
1,,IBTRACS,1883,45.0,41.9,88.7,20.7,54,,,
1,,IBTRACS,1883,45.0,41.9,88.6,20.9,60,,,
1,,IBTRACS,1883,45.0,41.9,88.4,21.2,66,,,
1,,IBTRACS,1883,45.0,41.9,88.1,21.4,72,,,
1,,IBTRACS,1883,45.0,41.9,87.3,21.6,78,,,
1,,IBTRACS,1883,45.0,41.9,86.3,21.8,84,,,
1,,IBTRACS,1883,45.0,41.9,85.1,21.9,90,,,
1,,IBTRACS,1883,45.0,41.9,84.2,22.0,96,,,
1,,IBTRACS,1883,45.0,41.9,83.9,22.0,102,,,
1,,IBTRACS,1883,45.0,41.9,84.0,22.0,108,,,
1,,IBTRACS,1883,45.0,41.9,84.1,22.0,114,,,
1,,IBTRACS,1883,45.0,41.9,84.1,22.0,120,,,
1,,IBTRACS,1883,45.0,41.9,83.3,22.1,126,,,
1,,IBTRACS,1883,45.0,41.9,81.8,22.4,132,,,
1,,IBTRACS,1883,45.0,41.9,79.8,22.5,138,,,
1,,IBTRACS,1883,45.0,41.9,77.6,22.7,144,,,
1,,IBTRACS,1883,45.0,41.9,75.6,22.8,150,,,
1,,IBTRACS,1883,45.0,41.9,73.9,22.9,156,,,
1,,IBTRACS,1883,45.0,41.9,72.2,23.0,162,,,
1,,IBTRACS,1883,45.0,41.9,70.6,23.2,168,,,
1,,IBTRACS,1883,45.0,41.9,69.5,23.3,174,,,
1,,IBTRACS,1883,45.0,41.9,68.5,23.4,180,,,
1,,IBTRACS,1883,45.0,41.9,67.6,23.5,186,,,
1,,IBTRACS,1883,45.0,41.9,66.7,23.6,192,,,
2,,IBTRACS,1884,45.0,41.9,88.6,20.6,0,,,
2,,IBTRACS,1884,45.0,41.9,88.4,20.6,6,,,
2,,IBTRACS,1884,45.0,41.9,88.1,20.6,12,,,
2,,IBTRACS,1884,45.0,41.9,87.7,20.6,18,,,
2,,IBTRACS,1884,45.0,41.9,87.4,20.7,24,,,
2,,IBTRACS,1884,45.0,41.9,86.7,20.8,30,,,
2,,IBTRACS,1884,45.0,41.9,85.8,21.0,36,,,
2,,IBTRACS,1884,45.0,41.9,84.8,21.1,42,,,
2,,IBTRACS,1884,45.0,41.9,83.9,21.3,48,,,
2,,IBTRACS,1884,45.0,41.9,83.1,21.4,54,,,
2,,IBTRACS,1884,45.0,41.9,82.4,21.6,60,,,
2,,IBTRACS,1884,45.0,41.9,81.6,21.7,66,,,
2,,IBTRACS,1884,45.0,41.9,80.7,21.9,72,,,
2,,IBTRACS,1884,45.0,41.9,79.6,22.2,78,,,
2,,IBTRACS,1884,45.0,41.9,78.5,22.5,84,,,
2,,IBTRACS,1884,45.0,41.9,77.3,22.8,90,,,
2,,IBTRACS,1884,45.0,41.9,76.0,23.2,96,,,
2,,IBTRACS,1884,45.0,41.9,74.7,23.6,102,,,
2,,IBTRACS,1884,45.0,41.9,73.4,24.0,108,,,
2,,IBTRACS,1884,45.0,41.9,72.1,24.4,114,,,
2,,IBTRACS,1884,45.0,41.9,70.8,24.9,120,,,
3,,IBTRACS,1885,45.0,41.9,92.8,14.6,0,,,
3,,IBTRACS,1885,45.0,41.9,92.6,14.8,6,,,
3,,IBTRACS,1885,45.0,41.9,92.4,15.1,12,,,
3,,IBTRACS,1885,45.0,41.9,92.1,15.3,18,,,
3,,IBTRACS,1885,45.0,41.9,91.8,15.5,24,,,
3,,IBTRACS,1885,45.0,41.9,91.3,16.0,30,,,
3,,IBTRACS,1885,45.0,41.9,90.8,16.5,36,,,
3,,IBTRACS,1885,45.0,41.9,90.3,16.9,42,,,
3,,IBTRACS,1885,45.0,41.9,89.7,17.3,48,,,
3,,IBTRACS,1885,45.0,41.9,88.8,17.9,54,,,
3,,IBTRACS,1885,45.0,41.9,87.8,18.7,60,,,
3,,IBTRACS,1885,45.0,41.9,86.9,19.5,66,,,
3,,IBTRACS,1885,45.0,41.9,86.1,20.3,72,,,
3,,IBTRACS,1885,45.0,41.9,85.4,21.0,78,,,
3,,IBTRACS,1885,45.0,41.9,84.8,21.7,84,,,
3,,IBTRACS,1885,45.0,41.9,84.2,22.5,90,,,
3,,IBTRACS,1885,45.0,41.9,83.7,23.3,96,,,
3,,IBTRACS,1885,45.0,41.9,83.5,23.5,102,,,
3,,IBTRACS,1885,45.0,41.9,83.4,23.7,108,,,
3,,IBTRACS,1885,45.0,41.9,83.3,23.8,114,,,
3,,IBTRACS,1885,45.0,41.9,83.2,24.0,120,,,
4,,IBTRACS,1886,45.0,41.9,88.8,19.6,0,,,
4,,IBTRACS,1886,45.0,41.9,88.8,19.6,6,,,
4,,IBTRACS,1886,45.0,41.9,88.8,19.6,12,,,
4,,IBTRACS,1886,45.0,41.9,88.8,19.6,18,,,
4,,IBTRACS,1886,45.0,41.9,88.9,19.5,24,,,
4,,IBTRACS,1886,45.0,41.9,88.5,20.3,30,,,
4,,IBTRACS,1886,45.0,41.9,87.7,21.7,36,,,
4,,IBTRACS,1886,45.0,41.9,86.7,22.6,42,,,
4,,IBTRACS,1886,45.0,41.9,85.5,23.2,48,,,
4,,IBTRACS,1886,45.0,41.9,84.8,23.5,54,,,
4,,IBTRACS,1886,45.0,41.9,84.4,23.7,60,,,
4,,IBTRACS,1886,45.0,41.9,83.9,23.9,66,,,
4,,IBTRACS,1886,45.0,41.9,83.3,24.1,72,,,
4,,IBTRACS,1886,45.0,41.9,82.4,24.3,78,,,
4,,IBTRACS,1886,45.0,41.9,81.5,24.5,84,,,
4,,IBTRACS,1886,45.0,41.9,80.7,24.7,90,,,
4,,IBTRACS,1886,45.0,41.9,80.0,25.0,96,,,
4,,IBTRACS,1886,45.0,41.9,78.4,25.6,102,,,
4,,IBTRACS,1886,45.0,41.9,76.7,26.5,108,,,
4,,IBTRACS,1886,45.0,41.9,75.4,27.6,114,,,
4,,IBTRACS,1886,45.0,41.9,74.5,28.9,120,,,
4,,IBTRACS,1886,45.0,41.9,74.0,29.7,126,,,
4,,IBTRACS,1886,45.0,41.9,73.8,30.3,132,,,
4,,IBTRACS,1886,45.0,41.9,73.7,30.9,138,,,
4,,IBTRACS,1886,45.0,41.9,73.5,31.4,144,,,
4,,IBTRACS,1886,45.0,41.9,73.4,32.1,150,,,
4,,IBTRACS,1886,45.0,41.9,73.2,32.8,156,,,
4,,IBTRACS,1886,45.0,41.9,73.1,33.4,162,,,
4,,IBTRACS,1886,45.0,41.9,73.1,34.1,168,,,
5,,IBTRACS,1886,45.0,41.9,82.3,15.9,0,,,
5,,IBTRACS,1886,45.0,41.9,82.3,15.9,6,,,
5,,IBTRACS,1886,45.0,41.9,82.3,15.9,12,,,
5,,IBTRACS,1886,45.0,41.9,82.3,15.9,18,,,
5,,IBTRACS,1886,45.0,41.9,82.3,15.9,24,,,
5,,IBTRACS,1886,45.0,41.9,82.3,15.9,30,,,
5,,IBTRACS,1886,45.0,41.9,82.3,15.9,36,,,
5,,IBTRACS,1886,45.0,41.9,82.3,15.9,42,,,
5,,IBTRACS,1886,45.0,41.9,82.3,15.9,48,,,
5,,IBTRACS,1886,45.0,41.9,82.8,16.2,54,,,
5,,IBTRACS,1886,45.0,41.9,83.6,16.8,60,,,
5,,IBTRACS,1886,45.0,41.9,84.3,17.3,66,,,
5,,IBTRACS,1886,45.0,41.9,85.0,17.8,72,,,
5,,IBTRACS,1886,45.0,41.9,85.2,17.9,78,,,
5,,IBTRACS,1886,45.0,41.9,85.1,17.9,84,,,
5,,IBTRACS,1886,45.0,41.9,85.1,17.9,90,,,
5,,IBTRACS,1886,45.0,41.9,85.1,17.9,96,,,
5,,IBTRACS,1886,45.0,41.9,85.2,18.1,102,,,
5,,IBTRACS,1886,45.0,41.9,85.5,18.4,108,,,
5,,IBTRACS,1886,45.0,41.9,85.8,18.8,114,,,
5,,IBTRACS,1886,45.0,41.9,86.1,19.0,120,,,
5,,IBTRACS,1886,45.0,41.9,86.1,19.3,126,,,
5,,IBTRACS,1886,45.0,41.9,86.1,19.5,132,,,
5,,IBTRACS,1886,45.0,41.9,86.1,19.6,138,,,
5,,IBTRACS,1886,45.0,41.9,86.1,19.8,144,,,
5,,IBTRACS,1886,45.0,41.9,85.8,20.2,150,,,
5,,IBTRACS,1886,45.0,41.9,85.1,20.5,156,,,
5,,IBTRACS,1886,45.0,41.9,84.4,20.8,162,,,
5,,IBTRACS,1886,45.0,41.9,83.7,21.1,168,,,
5,,IBTRACS,1886,45.0,41.9,83.1,21.2,174,,,
5,,IBTRACS,1886,45.0,41.9,82.5,21.3,180,,,
5,,IBTRACS,1886,45.0,41.9,82.0,21.4,186,,,
5,,IBTRACS,1886,45.0,41.9,81.5,21.6,192,,,
5,,IBTRACS,1886,45.0,41.9,80.7,22.1,198,,,
5,,IBTRACS,1886,45.0,41.9,79.8,22.7,204,,,
5,,IBTRACS,1886,45.0,41.9,78.9,23.4,210,,,
5,,IBTRACS,1886,45.0,41.9,78.1,24.2,216,,,
6,,IBTRACS,1887,64.0,42.0,92.2,15.9,0,,,
6,,IBTRACS,1887,64.0,42.0,92.0,16.0,6,,,
6,,IBTRACS,1887,64.0,42.0,91.9,16.2,12,,,
6,,IBTRACS,1887,64.0,42.0,91.8,16.4,18,,,
6,,IBTRACS,1887,64.0,42.0,91.7,16.5,24,,,
6,,IBTRACS,1887,64.0,42.0,91.6,16.6,30,,,
6,,IBTRACS,1887,64.0,42.0,91.4,16.8,36,,,
6,,IBTRACS,1887,64.0,42.0,91.3,17.0,42,,,
6,,IBTRACS,1887,64.0,42.0,91.1,17.2,48,,,
6,,IBTRACS,1887,64.0,42.0,90.9,17.4,54,,,
6,,IBTRACS,1887,64.0,42.0,90.7,17.5,60,,,
6,,IBTRACS,1887,64.0,42.0,90.5,17.8,66,,,
6,,IBTRACS,1887,64.0,42.0,90.3,18.1,72,,,
6,,IBTRACS,1887,64.0,42.0,89.9,18.5,78,,,
6,,IBTRACS,1887,64.0,42.0,89.5,18.9,84,,,
6,,IBTRACS,1887,64.0,42.0,89.0,19.3,90,,,
6,,IBTRACS,1887,64.0,42.0,88.5,19.7,96,,,
6,,IBTRACS,1887,64.0,42.0,88.0,20.1,102,,,
6,,IBTRACS,1887,64.0,42.0,87.5,20.6,108,,,
6,,IBTRACS,1887,64.0,42.0,87.0,21.0,114,,,
6,,IBTRACS,1887,64.0,42.0,86.5,21.5,120,,,
6,,IBTRACS,1887,64.0,42.0,86.0,22.0,126,,,
6,,IBTRACS,1887,64.0,42.0,85.6,22.5,132,,,
6,,IBTRACS,1887,64.0,42.0,85.3,23.3,138,,,
6,,IBTRACS,1887,64.0,42.0,85.2,24.1,144,,,
6,,IBTRACS,1887,64.0,42.0,85.2,24.4,150,,,
6,,IBTRACS,1887,64.0,42.0,85.2,24.5,156,,,
6,,IBTRACS,1887,64.0,42.0,85.2,24.6,162,,,
6,,IBTRACS,1887,64.0,42.0,85.1,24.7,168,,,
7,,IBTRACS,1887,34.0,41.9,88.0,21.0,0,,,
7,,IBTRACS,1887,34.0,41.9,87.9,21.0,6,,,
7,,IBTRACS,1887,34.0,41.9,87.9,21.1,12,,,
7,,IBTRACS,1887,34.0,41.9,87.9,21.2,18,,,
7,,IBTRACS,1887,34.0,41.9,87.9,21.2,24,,,
7,,IBTRACS,1887,34.0,41.9,87.8,21.3,30,,,
7,,IBTRACS,1887,34.0,41.9,87.8,21.3,36,,,
7,,IBTRACS,1887,34.0,41.9,87.8,21.3,42,,,
7,,IBTRACS,1887,34.0,41.9,87.8,21.3,48,,,
7,,IBTRACS,1887,34.0,41.9,87.8,21.3,54,,,
7,,IBTRACS,1887,34.0,41.9,87.8,21.4,60,,,
7,,IBTRACS,1887,34.0,41.9,87.8,21.4,66,,,
7,,IBTRACS,1887,34.0,41.9,87.7,21.4,72,,,
7,,IBTRACS,1887,34.0,41.9,87.7,21.4,78,,,
7,,IBTRACS,1887,34.0,41.9,87.7,21.5,84,,,
7,,IBTRACS,1887,34.0,41.9,87.6,21.5,90,,,
7,,IBTRACS,1887,34.0,41.9,87.6,21.6,96,,,
7,,IBTRACS,1887,34.0,41.9,87.6,21.6,102,,,
7,,IBTRACS,1887,34.0,41.9,87.6,21.7,108,,,
7,,IBTRACS,1887,34.0,41.9,87.6,21.8,114,,,
7,,IBTRACS,1887,34.0,41.9,87.5,21.8,120,,,
7,,IBTRACS,1887,34.0,41.9,87.5,21.9,126,,,
7,,IBTRACS,1887,34.0,41.9,87.5,21.9,132,,,
7,,IBTRACS,1887,34.0,41.9,87.4,21.9,138,,,
7,,IBTRACS,1887,34.0,41.9,87.4,22.0,144,,,
7,,IBTRACS,1887,34.0,41.9,87.3,22.1,150,,,
7,,IBTRACS,1887,34.0,41.9,87.3,22.1,156,,,
7,,IBTRACS,1887,34.0,41.9,87.3,22.1,162,,,
7,,IBTRACS,1887,34.0,41.9,87.3,22.2,168,,,
7,,IBTRACS,1887,34.0,41.9,86.5,22.3,174,,,
7,,IBTRACS,1887,34.0,41.9,85.4,22.3,180,,,
7,,IBTRACS,1887,34.0,41.9,84.3,22.4,186,,,
7,,IBTRACS,1887,34.0,41.9,83.2,22.5,192,,,
7,,IBTRACS,1887,34.0,41.9,82.2,22.9,198,,,
7,,IBTRACS,1887,34.0,41.9,81.3,23.3,204,,,
7,,IBTRACS,1887,34.0,41.9,80.5,23.6,210,,,
7,,IBTRACS,1887,34.0,41.9,79.8,23.8,216,,,
7,,IBTRACS,1887,34.0,41.9,79.4,24.1,222,,,
7,,IBTRACS,1887,34.0,41.9,79.2,24.4,228,,,
7,,IBTRACS,1887,34.0,41.9,78.6,24.8,234,,,
7,,IBTRACS,1887,34.0,41.9,77.9,25.1,240,,,
7,,IBTRACS,1887,34.0,41.9,77.4,25.6,246,,,
7,,IBTRACS,1887,34.0,41.9,77.1,26.2,252,,,
8,,IBTRACS,1887,64.0,42.0,88.0,19.8,0,,,
8,,IBTRACS,1887,64.0,42.0,88.1,20.0,6,,,
8,,IBTRACS,1887,64.0,42.0,88.2,20.2,12,,,
8,,IBTRACS,1887,64.0,42.0,88.3,20.4,18,,,
8,,IBTRACS,1887,64.0,42.0,88.4,20.5,24,,,
8,,IBTRACS,1887,64.0,42.0,88.5,20.6,30,,,
8,,IBTRACS,1887,64.0,42.0,88.6,20.8,36,,,
8,,IBTRACS,1887,64.0,42.0,88.7,21.1,42,,,
8,,IBTRACS,1887,64.0,42.0,88.7,21.3,48,,,
8,,IBTRACS,1887,64.0,42.0,88.8,21.6,54,,,
8,,IBTRACS,1887,64.0,42.0,88.8,21.9,60,,,
8,,IBTRACS,1887,64.0,42.0,88.9,22.2,66,,,
8,,IBTRACS,1887,64.0,42.0,88.9,22.6,72,,,
8,,IBTRACS,1887,64.0,42.0,89.0,23.1,78,,,
8,,IBTRACS,1887,64.0,42.0,89.1,23.7,84,,,
8,,IBTRACS,1887,64.0,42.0,89.2,24.4,90,,,
8,,IBTRACS,1887,64.0,42.0,89.2,25.1,96,,,
8,,IBTRACS,1887,64.0,42.0,89.2,25.3,102,,,
8,,IBTRACS,1887,64.0,42.0,89.2,25.5,108,,,
8,,IBTRACS,1887,64.0,42.0,89.2,25.6,114,,,
8,,IBTRACS,1887,64.0,42.0,89.2,25.8,120,,,
9,,IBTRACS,1888,45.0,41.9,88.5,21.4,0,,,
9,,IBTRACS,1888,45.0,41.9,88.5,21.4,6,,,
9,,IBTRACS,1888,45.0,41.9,88.5,21.4,12,,,
9,,IBTRACS,1888,45.0,41.9,88.5,21.4,18,,,
9,,IBTRACS,1888,45.0,41.9,88.5,21.4,24,,,
9,,IBTRACS,1888,45.0,41.9,88.6,21.6,30,,,
9,,IBTRACS,1888,45.0,41.9,88.6,21.9,36,,,
9,,IBTRACS,1888,45.0,41.9,88.6,22.2,42,,,
9,,IBTRACS,1888,45.0,41.9,88.6,22.5,48,,,
9,,IBTRACS,1888,45.0,41.9,88.6,22.5,54,,,
9,,IBTRACS,1888,45.0,41.9,88.6,22.5,60,,,
9,,IBTRACS,1888,45.0,41.9,88.6,22.5,66,,,
9,,IBTRACS,1888,45.0,41.9,88.6,22.5,72,,,
9,,IBTRACS,1888,45.0,41.9,88.5,22.7,78,,,
9,,IBTRACS,1888,45.0,41.9,88.3,23.3,84,,,
9,,IBTRACS,1888,45.0,41.9,88.0,23.8,90,,,
9,,IBTRACS,1888,45.0,41.9,87.8,24.2,96,,,
9,,IBTRACS,1888,45.0,41.9,87.5,24.5,102,,,
9,,IBTRACS,1888,45.0,41.9,87.3,24.7,108,,,
9,,IBTRACS,1888,45.0,41.9,87.1,24.8,114,,,
9,,IBTRACS,1888,45.0,41.9,86.9,25.0,120,,,
9,,IBTRACS,1888,45.0,41.9,86.6,25.1,126,,,
9,,IBTRACS,1888,45.0,41.9,86.3,25.3,132,,,
9,,IBTRACS,1888,45.0,41.9,85.9,25.4,138,,,
9,,IBTRACS,1888,45.0,41.9,85.4,25.5,144,,,
9,,IBTRACS,1888,45.0,41.9,85.1,25.6,150,,,
9,,IBTRACS,1888,45.0,41.9,84.8,25.7,156,,,
9,,IBTRACS,1888,45.0,41.9,84.5,25.8,162,,,
9,,IBTRACS,1888,45.0,41.9,84.2,25.9,168,,,
9,,IBTRACS,1888,45.0,41.9,83.8,26.0,174,,,
9,,IBTRACS,1888,45.0,41.9,83.3,26.2,180,,,
9,,IBTRACS,1888,45.0,41.9,82.9,26.4,186,,,
9,,IBTRACS,1888,45.0,41.9,82.4,26.6,192,,,
10,,IBTRACS,1888,64.0,42.0,98.9,14.9,0,,,
10,,IBTRACS,1888,64.0,42.0,98.0,15.2,6,,,
10,,IBTRACS,1888,64.0,42.0,96.9,15.5,12,,,
10,,IBTRACS,1888,64.0,42.0,95.8,15.9,18,,,
10,,IBTRACS,1888,64.0,42.0,94.8,16.3,24,,,
10,,IBTRACS,1888,64.0,42.0,93.7,16.8,30,,,
10,,IBTRACS,1888,64.0,42.0,92.7,17.3,36,,,
10,,IBTRACS,1888,64.0,42.0,91.6,17.8,42,,,
10,,IBTRACS,1888,64.0,42.0,90.6,18.3,48,,,
10,,IBTRACS,1888,64.0,42.0,89.4,18.8,54,,,
10,,IBTRACS,1888,64.0,42.0,88.1,19.3,60,,,
10,,IBTRACS,1888,64.0,42.0,86.8,19.8,66,,,
10,,IBTRACS,1888,64.0,42.0,85.5,20.3,72,,,
10,,IBTRACS,1888,64.0,42.0,84.3,20.6,78,,,
10,,IBTRACS,1888,64.0,42.0,83.1,20.8,84,,,
10,,IBTRACS,1888,64.0,42.0,81.9,21.0,90,,,
10,,IBTRACS,1888,64.0,42.0,80.6,21.2,96,,,
10,,IBTRACS,1888,64.0,42.0,79.9,21.3,102,,,
10,,IBTRACS,1888,64.0,42.0,79.4,21.3,108,,,
10,,IBTRACS,1888,64.0,42.0,79.0,21.4,114,,,
10,,IBTRACS,1888,64.0,42.0,78.6,21.6,120,,,
10,,IBTRACS,1888,64.0,42.0,78.2,22.2,126,,,
10,,IBTRACS,1888,64.0,42.0,78.0,23.0,132,,,
10,,IBTRACS,1888,64.0,42.0,77.8,23.8,138,,,
10,,IBTRACS,1888,64.0,42.0,77.8,24.6,144,,,
10,,IBTRACS,1888,64.0,42.0,77.7,25.5,150,,,
10,,IBTRACS,1888,64.0,42.0,77.7,26.5,156,,,
10,,IBTRACS,1888,64.0,42.0,77.7,27.5,162,,,
10,,IBTRACS,1888,64.0,42.0,77.6,28.5,168,,,
11,,IBTRACS,1889,45.0,41.9,88.8,21.0,0,,,
11,,IBTRACS,1889,45.0,41.9,88.6,21.1,6,,,
11,,IBTRACS,1889,45.0,41.9,88.3,21.3,12,,,
11,,IBTRACS,1889,45.0,41.9,88.2,21.4,18,,,
11,,IBTRACS,1889,45.0,41.9,87.9,21.5,24,,,
11,,IBTRACS,1889,45.0,41.9,87.0,22.1,30,,,
11,,IBTRACS,1889,45.0,41.9,85.7,22.8,36,,,
11,,IBTRACS,1889,45.0,41.9,84.3,23.5,42,,,
11,,IBTRACS,1889,45.0,41.9,83.2,24.3,48,,,
11,,IBTRACS,1889,45.0,41.9,82.8,24.8,54,,,
11,,IBTRACS,1889,45.0,41.9,82.7,25.0,60,,,
11,,IBTRACS,1889,45.0,41.9,82.7,25.3,66,,,
11,,IBTRACS,1889,45.0,41.9,82.6,25.5,72,,,
12,,IBTRACS,1889,64.0,42.0,88.5,20.5,0,,,
12,,IBTRACS,1889,64.0,42.0,88.5,20.9,6,,,
12,,IBTRACS,1889,64.0,42.0,88.4,21.4,12,,,
12,,IBTRACS,1889,64.0,42.0,88.3,21.9,18,,,
12,,IBTRACS,1889,64.0,42.0,88.0,22.4,24,,,
12,,IBTRACS,1889,64.0,42.0,87.0,23.1,30,,,
12,,IBTRACS,1889,64.0,42.0,85.8,23.7,36,,,
12,,IBTRACS,1889,64.0,42.0,84.2,24.3,42,,,
12,,IBTRACS,1889,64.0,42.0,83.0,24.6,48,,,
12,,IBTRACS,1889,64.0,42.0,82.6,24.7,54,,,
12,,IBTRACS,1889,64.0,42.0,82.7,24.7,60,,,
12,,IBTRACS,1889,64.0,42.0,82.7,24.7,66,,,
12,,IBTRACS,1889,64.0,42.0,82.8,24.7,72,,,
12,,IBTRACS,1889,64.0,42.0,82.1,24.8,78,,,
12,,IBTRACS,1889,64.0,42.0,80.9,25.1,84,,,
12,,IBTRACS,1889,64.0,42.0,79.8,25.4,90,,,
12,,IBTRACS,1889,64.0,42.0,78.8,25.6,96,,,
12,,IBTRACS,1889,64.0,42.0,78.3,25.8,102,,,
12,,IBTRACS,1889,64.0,42.0,77.9,26.0,108,,,
12,,IBTRACS,1889,64.0,42.0,77.6,26.1,114,,,
12,,IBTRACS,1889,64.0,42.0,77.2,26.3,120,,,
13,,IBTRACS,1889,45.0,41.9,84.0,13.5,0,,,
13,,IBTRACS,1889,45.0,41.9,84.0,13.5,6,,,
13,,IBTRACS,1889,45.0,41.9,84.0,13.5,12,,,
13,,IBTRACS,1889,45.0,41.9,84.0,13.4,18,,,
13,,IBTRACS,1889,45.0,41.9,84.0,13.4,24,,,
13,,IBTRACS,1889,45.0,41.9,84.1,14.4,30,,,
13,,IBTRACS,1889,45.0,41.9,84.4,16.2,36,,,
13,,IBTRACS,1889,45.0,41.9,84.7,17.9,42,,,
13,,IBTRACS,1889,45.0,41.9,85.1,19.3,48,,,
14,,IBTRACS,1890,45.0,41.9,85.3,18.2,0,,,
14,,IBTRACS,1890,45.0,41.9,85.2,18.6,6,,,
14,,IBTRACS,1890,45.0,41.9,85.0,19.1,12,,,
14,,IBTRACS,1890,45.0,41.9,84.9,19.6,18,,,
14,,IBTRACS,1890,45.0,41.9,84.5,19.9,24,,,
14,,IBTRACS,1890,45.0,41.9,83.9,20.2,30,,,
14,,IBTRACS,1890,45.0,41.9,83.1,20.4,36,,,
14,,IBTRACS,1890,45.0,41.9,81.5,20.9,42,,,
14,,IBTRACS,1890,45.0,41.9,79.8,21.4,48,,,
14,,IBTRACS,1890,45.0,41.9,79.4,21.9,54,,,
14,,IBTRACS,1890,45.0,41.9,79.7,22.5,60,,,
14,,IBTRACS,1890,45.0,41.9,80.1,22.9,66,,,
14,,IBTRACS,1890,45.0,41.9,80.6,23.3,72,,,
14,,IBTRACS,1890,45.0,41.9,81.2,23.6,78,,,
14,,IBTRACS,1890,45.0,41.9,82.0,23.9,84,,,
14,,IBTRACS,1890,45.0,41.9,82.8,24.2,90,,,
14,,IBTRACS,1890,45.0,41.9,83.7,24.3,96,,,
15,,IBTRACS,1890,45.0,41.9,90.3,17.0,0,,,
15,,IBTRACS,1890,45.0,41.9,90.3,18.0,6,,,
15,,IBTRACS,1890,45.0,41.9,90.2,19.2,12,,,
15,,IBTRACS,1890,45.0,41.9,90.1,20.3,18,,,
15,,IBTRACS,1890,45.0,41.9,90.1,21.4,24,,,
15,,IBTRACS,1890,45.0,41.9,90.1,22.0,30,,,
15,,IBTRACS,1890,45.0,41.9,90.1,22.4,36,,,
15,,IBTRACS,1890,45.0,41.9,90.1,22.9,42,,,
15,,IBTRACS,1890,45.0,41.9,90.1,23.2,48,,,
15,,IBTRACS,1890,45.0,41.9,90.1,23.5,54,,,
15,,IBTRACS,1890,45.0,41.9,90.1,23.7,60,,,
15,,IBTRACS,1890,45.0,41.9,90.1,23.8,66,,,
15,,IBTRACS,1890,45.0,41.9,90.1,24.1,72,,,
16,,IBTRACS,1891,45.0,41.9,97.1,15.6,0,,,
16,,IBTRACS,1891,45.0,41.9,95.5,15.7,6,,,
16,,IBTRACS,1891,45.0,41.9,93.7,16.2,12,,,
16,,IBTRACS,1891,45.0,41.9,92.4,16.8,18,,,
16,,IBTRACS,1891,45.0,41.9,91.3,17.5,24,,,
16,,IBTRACS,1891,45.0,41.9,90.4,18.1,30,,,
16,,IBTRACS,1891,45.0,41.9,89.5,18.7,36,,,
16,,IBTRACS,1891,45.0,41.9,88.8,19.3,42,,,
16,,IBTRACS,1891,45.0,41.9,88.1,20.0,48,,,
16,,IBTRACS,1891,45.0,41.9,87.3,20.7,54,,,
16,,IBTRACS,1891,45.0,41.9,86.3,21.5,60,,,
16,,IBTRACS,1891,45.0,41.9,85.4,21.9,66,,,
16,,IBTRACS,1891,45.0,41.9,84.3,22.1,72,,,
16,,IBTRACS,1891,45.0,41.9,83.2,22.1,78,,,
16,,IBTRACS,1891,45.0,41.9,82.1,21.9,84,,,
16,,IBTRACS,1891,45.0,41.9,81.3,21.8,90,,,
16,,IBTRACS,1891,45.0,41.9,80.6,21.6,96,,,
16,,IBTRACS,1891,45.0,41.9,80.3,21.5,102,,,
16,,IBTRACS,1891,45.0,41.9,80.0,21.2,108,,,
16,,IBTRACS,1891,45.0,41.9,79.6,21.1,114,,,
16,,IBTRACS,1891,45.0,41.9,79.2,21.0,120,,,
16,,IBTRACS,1891,45.0,41.9,79.0,20.9,126,,,
16,,IBTRACS,1891,45.0,41.9,79.0,20.8,132,,,
16,,IBTRACS,1891,45.0,41.9,78.9,20.7,138,,,
16,,IBTRACS,1891,45.0,41.9,78.7,20.7,144,,,
16,,IBTRACS,1891,45.0,41.9,78.6,20.9,150,,,
16,,IBTRACS,1891,45.0,41.9,78.4,21.3,156,,,
16,,IBTRACS,1891,45.0,41.9,78.4,21.8,162,,,
16,,IBTRACS,1891,45.0,41.9,78.5,22.2,168,,,
16,,IBTRACS,1891,45.0,41.9,78.6,22.6,174,,,
16,,IBTRACS,1891,45.0,41.9,78.9,22.9,180,,,
16,,IBTRACS,1891,45.0,41.9,79.0,23.3,186,,,
16,,IBTRACS,1891,45.0,41.9,79.2,23.6,192,,,
16,,IBTRACS,1891,45.0,41.9,79.4,23.9,198,,,
16,,IBTRACS,1891,45.0,41.9,79.8,24.1,204,,,
16,,IBTRACS,1891,45.0,41.9,80.2,24.3,210,,,
16,,IBTRACS,1891,45.0,41.9,80.6,24.4,216,,,
16,,IBTRACS,1891,45.0,41.9,80.9,24.7,222,,,
16,,IBTRACS,1891,45.0,41.9,80.9,25.0,228,,,
16,,IBTRACS,1891,45.0,41.9,80.8,25.3,234,,,
16,,IBTRACS,1891,45.0,41.9,80.6,25.6,240,,,
